Line	Inputs	Frames	Time	Position	Speed	State	Statuses	Entities
566	5/12,R,U,X	3382	0:54.723(3219)	4370.582106590270, -2677.162029743190	169.71, -169.71	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
566	5/12,R,U,X	3382	0:54.723(3219)	4370.582106590270, -2677.162029743190	169.71, -169.71	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
566	6/12,R,U,X	3383	0:54.740(3220)	4373.410539150240, -2679.990462303160	169.71, -169.71	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
566	7/12,R,U,X	3384	0:54.757(3221)	4376.238971710210, -2682.818894863130	169.71, -169.71	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
566	8/12,R,U,X	3385	0:54.774(3222)	4379.067404270170, -2685.647327423100	169.71, -169.71	StDash	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
566	9/12,R,U,X	3386	0:54.791(3223)	4380.000000000000, -2688.475759983060	0.00, -169.71	StDash	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
566	10/12,R,U,X	3387	0:54.808(3224)	4380.000000000000, -2691.304192543030	0.00, -169.71	StDash	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
566	11/12,R,U,X	3388	0:54.825(3225)	4380.000000000000, -2694.132625103000	0.00, -169.71	StDash	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
566	12/12,R,U,X	3389	0:54.842(3226)	4380.000000000000, -2696.961057662960	0.00, -169.71	StDash	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
567	1/1,R,K,G	3390	0:54.859(3227)	4380.000000000000, -2698.711061120030	0.00, -105.00	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
568	1/1,L	3391	0:54.876(3228)	4379.819443747400, -2700.211063504220	-10.83, -90.00	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
569	1/6,R	3392	0:54.893(3229)	4379.819443747400, -2701.461064934730	0.00, -75.00	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
569	2/6,R	3393	0:54.910(3230)	4380.000000000000, -2702.461065411570	10.83, -60.00	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
569	3/6,R	3394	0:54.927(3231)	4380.361112505200, -2703.211064815520	21.67, -45.00	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
569	4/6,R	3395	0:54.944(3232)	4380.000000000000, -2703.711063265800	0.00, -30.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
569	5/6,R	3396	0:54.961(3233)	4380.722225010400, -2703.961060717700	43.33, -15.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
569	6/6,R	3397	0:54.978(3234)	4381.625006258490, -2703.961057189850	54.17, 0.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
570	1/8,R,X	3398	0:54.995(3235)	4381.625006258490, -2703.961057189850	0.00, 0.00	StDash	Ground 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
570	5/8,R,X	3402	0:55.012(3236)	4385.625013828280, -2703.961057189850	240.00, 0.00	StDash	Ground 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
570	5/8,R,X	3402	0:55.012(3236)	4385.625013828280, -2703.961057189850	240.00, 0.00	StDash	Ground 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
570	5/8,R,X	3402	0:55.012(3236)	4385.625013828280, -2703.961057189850	240.00, 0.00	StDash	Ground 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
570	5/8,R,X	3402	0:55.012(3236)	4385.625013828280, -2703.961057189850	240.00, 0.00	StDash	Ground 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
570	6/8,R,X	3403	0:55.029(3237)	4389.625021457670, -2703.961057189850	240.00, 0.00	StDash	Ground 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
570	7/8,R,X	3404	0:55.046(3238)	4393.625029087070, -2703.961057189850	240.00, 0.00	StDash	Ground 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
570	8/8,R,X	3405	0:55.063(3239)	4397.625036716460, -2703.961057189850	240.00, 0.00	StDash	Ground 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
571	1/11,R,J	3406	0:55.080(3240)	4401.958378314970, -2705.711060643200	260.00, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
571	2/11,R,J	3407	0:55.097(3241)	4406.219497680660, -2707.461064100270	255.67, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
571	3/11,R,J	3408	0:55.114(3242)	4410.408394336700, -2709.211067676540	251.33, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
571	4/11,R,J	3409	0:55.131(3243)	4414.525068759920, -2710.961071133610	247.00, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
571	5/11,R,J	3410	0:55.148(3244)	4418.569520473480, -2712.711074590680	242.67, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
571	6/11,R,J	3411	0:55.165(3245)	4422.541749715810, -2714.461078047750	238.33, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
571	7/11,R,J	3412	0:55.182(3246)	4426.441756248470, -2716.211081504820	234.00, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
571	8/11,R,J	3413	0:55.199(3247)	4430.269540309910, -2717.961084961890	229.67, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
571	9/11,R,J	3414	0:55.216(3248)	4434.025101661680, -2719.711088418960	225.33, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
571	10/11,R,J	3415	0:55.233(3249)	4437.708440542220, -2721.461091876030	221.00, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
571	11/11,R,J	3416	0:55.250(3250)	4441.319556951520, -2723.211095333100	216.67, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
572	1/5,R	3417	0:55.267(3251)	4444.858450889590, -2724.711097717290	212.33, -90.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
572	2/5,R	3418	0:55.284(3252)	4448.325122356410, -2725.961099147800	208.00, -75.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
572	3/5,R	3419	0:55.301(3253)	4451.719571113590, -2726.961099624630	203.67, -60.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
572	4/5,R	3420	0:55.318(3254)	4455.041797399520, -2727.711099028590	199.33, -45.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
572	5/5,R	3421	0:55.335(3255)	4458.291801214220, -2728.211097449060	195.00, -30.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
573	1/2,R,J	3422	0:55.352(3256)	4461.469582557680, -2728.586095392700	190.67, -22.50	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
573	2/2,R,J	3423	0:55.369(3257)	4464.575141191480, -2728.836092829700	186.33, -15.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
574	1/6,R	3424	0:55.386(3258)	4467.608477354050, -2728.836089283230	182.00, 0.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
574	2/6,R	3425	0:55.403(3259)	4470.569591045380, -2728.586084753270	177.67, 15.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
574	3/6,R	3426	0:55.420(3260)	4473.458482265470, -2728.086079239850	173.33, 30.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
574	4/6,R	3427	0:55.437(3261)	4476.236261844640, -2727.586073756220	166.67, 30.00	StNormal	CanDash Ground 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
574	5/6,R	3428	0:55.454(3262)	4478.941818714140, -2726.836067199710	162.33, 45.00	StNormal	CanDash Coyote 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
574	6/6,R	3429	0:55.471(3263)	4481.575153112410, -2725.836059689520	158.00, 60.00	StNormal	CanDash Coyote 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
575	1/4,Z	3430	0:55.488(3264)	4481.575153112410, -2725.836059689520	0.00, 0.00	StDash	Coyote 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
575	1/4,Z	3434	0:55.505(3265)	4476.158475875850, -2726.711061418060	-325.00, -52.50	StNormal	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
575	1/4,Z	3434	0:55.505(3265)	4476.158475875850, -2726.711061418060	-325.00, -52.50	StNormal	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
575	1/4,Z	3434	0:55.505(3265)	4476.158475875850, -2726.711061418060	-325.00, -52.50	StNormal	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
576	1/1,L,J	3434	0:55.505(3265)	4476.158475875850, -2726.711061418060	-325.00, -52.50	StNormal	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
577	1/2	3435	0:55.522(3266)	4476.000000000000, -2727.336062133310	0.00, -37.50	StNormal	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
577	2/2	3436	0:55.539(3267)	4476.000000000000, -2727.711061835290	0.00, -22.50	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
578	1/1,L,J	3437	0:55.556(3268)	4470.836101531980, -2727.961061045530	-309.83, -15.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
579	1/2,L	3438	0:55.573(3269)	4465.744425296780, -2727.961059279740	-305.50, 0.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
579	2/2,L	3439	0:55.590(3270)	4460.763860702510, -2727.961057513950	-298.83, 0.00	StNormal	Ground 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
580	1/18,L,K	3440	0:55.607(3271)	4455.227739810940, -2729.711061000820	-332.17, -105.00	StNormal	CanDash Ground 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
580	2/18,L,K	3441	0:55.624(3272)	4449.763841629030, -2731.461064457890	-327.83, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
580	3/18,L,K	3442	0:55.641(3273)	4444.372166156770, -2733.211067914960	-323.50, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
580	4/18,L,K	3443	0:55.658(3274)	4439.052712917330, -2734.961071372030	-319.17, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
580	5/18,L,K	3444	0:55.675(3275)	4433.805482387540, -2736.711074829100	-314.83, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
580	6/18,L,K	3445	0:55.692(3276)	4428.630474090580, -2738.461078286170	-310.50, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
580	7/18,L,K	3446	0:55.709(3277)	4423.527688503270, -2740.211081743240	-306.17, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
580	8/18,L,K	3447	0:55.726(3278)	4418.497125625610, -2741.961085200310	-301.83, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
580	9/18,L,K	3448	0:55.743(3279)	4413.538784980770, -2743.711088657380	-297.50, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
580	10/18,L,K	3449	0:55.760(3280)	4408.652667045590, -2745.461092114450	-293.17, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
580	11/18,L,K	3450	0:55.777(3281)	4403.838771820070, -2747.211095571520	-288.83, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
580	12/18,L,K	3451	0:55.794(3282)	4399.097098827360, -2748.961099028590	-284.50, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
580	13/18,L,K	3452	0:55.811(3283)	4394.427648544310, -2750.461101412770	-280.17, -90.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
580	14/18,L,K	3453	0:55.828(3284)	4389.830420970920, -2751.711102843280	-275.83, -75.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
580	15/18,L,K	3454	0:55.845(3285)	4385.305415630340, -2752.711103320120	-271.50, -60.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
580	16/18,L,K	3455	0:55.862(3286)	4380.852632999420, -2753.461102724080	-267.17, -45.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
580	17/18,L,K	3456	0:55.879(3287)	4376.472072601320, -2753.961101174350	-262.83, -30.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
580	18/18,L,K	3457	0:55.896(3288)	4372.163734912870, -2754.336099117990	-258.50, -22.50	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
581	1/15,U,X	3458	0:55.913(3289)	4372.163734912870, -2754.336099117990	0.00, 0.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
581	5/15,U,X	3462	0:55.930(3290)	4372.163734912870, -2758.336106777190	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
581	5/15,U,X	3462	0:55.930(3290)	4372.163734912870, -2758.336106777190	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
581	5/15,U,X	3462	0:55.930(3290)	4372.163734912870, -2758.336106777190	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
581	5/15,U,X	3462	0:55.930(3290)	4372.163734912870, -2758.336106777190	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
581	6/15,U,X	3463	0:55.947(3291)	4372.163734912870, -2762.336114406590	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
581	7/15,U,X	3464	0:55.964(3292)	4372.163734912870, -2766.336122035980	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
581	8/15,U,X	3465	0:55.981(3293)	4372.163734912870, -2770.336129665380	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
581	9/15,U,X	3466	0:55.998(3294)	4372.163734912870, -2774.336137294770	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
581	10/15,U,X	3467	0:56.015(3295)	4372.163734912870, -2778.336144924160	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
581	11/15,U,X	3468	0:56.032(3296)	4372.163734912870, -2782.336152553560	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
581	12/15,U,X	3469	0:56.049(3297)	4372.163734912870, -2786.336160182950	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
581	13/15,U,X	3470	0:56.066(3298)	4372.163734912870, -2790.336167812350	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
581	14/15,U,X	3471	0:56.083(3299)	4372.163734912870, -2794.336175441740	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
581	15/15,U,X	3472	0:56.100(3300)	4372.163734912870, -2796.336179256440	0.00, -120.00	StNormal		Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
582	1/7,L	3473	0:56.117(3301)	4371.983178660270, -2798.086182117460	-10.83, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
582	2/7,L	3474	0:56.134(3302)	4371.622066140170, -2799.586184024810	-21.67, -90.00	StNormal		Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
582	3/7,L	3475	0:56.151(3303)	4371.080397427080, -2800.836184978490	-32.50, -75.00	StNormal		Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
582	4/7,L	3476	0:56.168(3304)	4370.358172416690, -2801.836184918880	-43.33, -60.00	StNormal		Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
582	5/7,L	3477	0:56.185(3305)	4369.455391168590, -2802.586183846000	-54.17, -45.00	StNormal		Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
582	6/7,L	3478	0:56.202(3306)	4368.372053742410, -2803.086181759830	-65.00, -30.00	StNormal		Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
582	7/7,L	3479	0:56.219(3307)	4367.108160018920, -2803.461179196830	-75.83, -22.50	StNormal		Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
583	1/1	3480	0:56.236(3308)	4366.024822592740, -2803.711176157000	-65.00, -15.00	StNormal		Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
584	1/1,L	3481	0:56.253(3309)	4364.760928869250, -2803.836172595620	-75.83, -7.50	StNormal		Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
585	1/1	3482	0:56.270(3310)	4363.677591443060, -2803.836168542500	-65.00, 0.00	StNormal		Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
586	1/1,G	3483	0:56.287(3311)	4363.677591443060, -2805.836167737840	0.00, 0.00	StClimb	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
587	1/4,L,J,G	3484	0:56.304(3312)	4364.000000000000, -2807.586171150210	0.00, -105.00	StNormal	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
587	2/4,L,J,G	3485	0:56.321(3313)	4363.819443747400, -2809.336174607280	-10.83, -105.00	StNormal	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
587	3/4,L,J,G	3486	0:56.338(3314)	4364.000000000000, -2811.086178064350	0.00, -105.00	StNormal	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
587	4/4,L,J,G	3487	0:56.355(3315)	4363.819443747400, -2812.836181521420	-10.83, -105.00	StNormal	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
588	1/6	3488	0:56.372(3316)	4363.819443747400, -2814.336183905600	0.00, -90.00	StNormal	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
588	2/6	3489	0:56.389(3317)	4363.819443747400, -2815.586185336110	0.00, -75.00	StNormal	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
588	3/6	3490	0:56.406(3318)	4363.819443747400, -2816.586185812950	0.00, -60.00	StNormal	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
588	4/6	3491	0:56.423(3319)	4363.819443747400, -2817.336185216900	0.00, -45.00	StNormal	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
588	5/6	3492	0:56.440(3320)	4363.819443747400, -2817.836183667180	0.00, -30.00	StNormal	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
588	6/6	3493	0:56.457(3321)	4364.819443747400, -2818.086181119080	0.00, -15.00	StNormal	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
589	1/1,L	3494	0:56.474(3322)	4364.638887494800, -2818.086177587510	-10.83, 0.00	StNormal	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
590	1/21,U,G	3495	0:56.491(3323)	4365.638887494800, -2819.086176879700	0.00, 0.00	StClimb	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
590	2/21,U,G	3496	0:56.508(3324)	4366.638887494800, -2820.086176879700	0.00, 0.00	StClimb	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
590	3/21,U,G	3497	0:56.525(3325)	4367.638887494800, -2821.086176879700	0.00, 0.00	StClimb	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
590	4/21,U,G	3498	0:56.542(3326)	4368.638887494800, -2823.086176879700	0.00, 0.00	StClimb	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
590	5/21,U,G	3499	0:56.559(3327)	4369.638887494800, -2824.086176879700	0.00, 0.00	StClimb	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
590	6/21,U,G	3500	0:56.576(3328)	4371.638887494800, -2826.086176879700	0.00, 0.00	StClimb	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
590	7/21,U,G	3501	0:56.593(3329)	4372.638887494800, -2827.336177855730	0.00, -15.00	StClimb	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
590	8/21,U,G	3502	0:56.610(3330)	4374.638887494800, -2829.836179852490	0.00, -30.00	StClimb	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
590	9/21,U,G	3503	0:56.627(3331)	4375.638887494800, -2832.586181342600	0.00, -45.00	StClimb	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
590	10/21,U,G	3504	0:56.644(3332)	4377.638887494800, -2835.336182832720	0.00, -45.00	StClimb	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
590	11/21,U,G	3505	0:56.661(3333)	4379.638887494800, -2839.086184263230	0.00, -45.00	StClimb	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
